436;0;419;2022-01-13;;CANCELLED;Doublon entretien ID821;;2022-01-13 00:00:00;2;NULL;2022-01-13 00:00:00;0;0;0;2022-01-31 10:05:40;2022-01-31 10:05:40
437;0;419;2022-10-13;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-01-13 12:28:04;2021-01-13 12:28:04
438;0;419;2023-07-13;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-01-13 12:28:04;2021-01-13 12:28:04
439;0;362;2021-04-23;;DONE;;;NULL;1;NULL;NULL;0;0;0;2021-05-04 17:13:55;2021-05-04 17:13:55
448;0;425;2022-01-13;8 Rue de la Brasserie, 4000 Liège;DONE;"Entretien
Remplacement plaquettes de frein
réglage freins et vitesses
pression pneus";;2022-01-13 00:00:00;2;2022-01-17 10:55:31;2022-01-13 00:00:00;1;0;0;2022-01-17 10:55:31;2022-01-17 10:55:31
449;0;425;2022-10-18;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-01-13 17:11:42;2021-01-13 17:11:42
450;0;425;2023-07-18;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-01-13 17:11:42;2021-01-13 17:11:42
452;0;426;2021-05-04;;DONE;"197Km
pression pneus
réglage vitesses
nettoyage
vérification éléments sécurité
vérification freins
mise à jour système électrique
lubrification chaine
essai vélo";;NULL;1;NULL;NULL;0;1;0;2021-05-21 08:23:07;2021-05-21 08:23:07
453;0;55;2021-05-04;;DONE;"1769Km 
Nettoyage
Vérification freins
Vérification éléments de sécutité
pression pneus
réglage vitesses
mise à jour système électrique";;NULL;1;NULL;NULL;0;0;0;2021-05-04 14:20:30;2021-05-04 14:20:30
454;0;55;2022-02-16;;DONE;"Cliente dépose son vélo et reprend un vélo test


mise a jour Bosch
serrages
reglages freins";"Axe roue avant pas assez serré
Vitesses pas réglées
Roue arrière pas serrée DU TOUT
2 Kg de pression dans les pneus, insuffisant
Frein avant touche + VIS abîmées (ATTENTION A L'OUTIL UTILISE + trop serré)
Vélo sale
Mettre charger";2022-02-16 00:00:00;2;2022-02-17 09:29:26;2022-02-16 00:00:00;0;0;0;2022-02-17 09:29:26;2022-02-17 09:29:26
455;0;55;2022-11-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-01 12:13:07;2021-02-01 12:13:07
456;0;55;2023-08-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-01 12:13:07;2021-02-01 12:13:07
457;0;417;2021-05-14;;DONE;"Nettoyage
pression pneus
serrage éléments securité
réglage freins
essai vélo";;2021-05-14 00:00:00;1;2021-05-26 15:37:52;2021-05-14 00:00:00;0;0;0;2021-05-26 15:37:52;2021-05-26 15:37:52
458;0;417;2022-02-25;Morgenlandstraat 113, 1040 etterbeek;TO_PLAN;;"Entretien validé le 11/02 avant 11h30 ==> REPORTE POUR COVID
Les freins grincent.
Prévoir 2 paires de plaquettes B03S";2022-02-25 00:00:00;2;NULL;2022-02-25 00:00:00;0;0;0;2022-02-15 16:10:54;2022-02-15 16:10:54
459;0;417;2022-11-04;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-03 23:11:25;2021-02-03 23:11:25
460;0;397;2021-05-14;;DONE;"
nettoyage
pression pneus
réglage vitesses
réglage freins";;2021-05-14 00:00:00;1;2021-05-26 15:52:52;2021-05-14 00:00:00;0;0;0;2021-05-26 15:52:52;2021-05-26 15:52:52
461;0;397;2022-02-18;schuttervest 88/1 malines;CONFIRMED;;schuttervest 88/1 malines;2022-02-18 00:00:00;2;NULL;2022-02-18 00:00:00;0;0;0;2022-02-16 13:41:45;2022-02-16 13:41:45
462;0;397;2022-11-04;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-03 23:13:27;2021-02-03 23:13:27
463;0;397;2023-08-04;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-03 23:13:27;2021-02-03 23:13:27
464;0;326;2021-04-06;;DONE;"- Fixation garde chaine, mise en place vis manquante.
- Encollage cache moteur
- Encollage cache unité de commande
- Vérification usure de chaine
- Réglage vitesses
- Réglage étriers de freins
- Contrôle éléments de sécurité
- Gonflage pneus";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:36:18;2021-04-06 15:36:18
465;0;326;2022-02-15;;TO_PLAN;;"Message vocal laissé pour demande d'entretien
Proposition de venir déposer le vélo et repartir avec un vélo à nous pour la durée de l'entretien";2022-02-15 00:00:00;2;NULL;2022-02-15 00:00:00;0;0;0;2022-02-07 15:38:28;2022-02-07 15:38:28
466;0;326;2022-11-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-07 20:59:02;2021-02-07 20:59:02
467;0;326;2023-08-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-07 20:59:02;2021-02-07 20:59:02
469;0;438;2021-05-14;;DONE;"Pression pneus
Réglage vitesses
réglage freins
mise à jour système Bosch";;2021-05-14 00:00:00;1;2021-05-26 15:40:58;2021-05-14 00:00:00;0;0;0;2021-05-26 15:40:58;2021-05-26 15:40:58
470;0;438;2021-10-12;Avenue des Narcisses 5, 1640 Rhode-Saint-Genèse;DONE;changement de cassette à prévoir (11v 11-42);;2021-10-12 00:00:00;2;2021-10-13 13:33:19;2021-10-12 00:00:00;0;0;0;2021-10-13 13:33:19;2021-10-13 13:33:19
471;0;438;2022-11-10;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-11 16:58:51;2021-02-11 16:58:51
472;0;438;2023-08-10;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-11 16:58:51;2021-02-11 16:58:51
473;0;63;2021-02-23;;DONE;Chaine changée;NULL;NULL;1;NULL;NULL;0;0;0;2021-02-24 20:50:10;2021-02-24 20:50:10
474;0;411;2021-05-12;8 Rue de la Brasserie, 4000 Liège;DONE;"1er entretien
Nettoyage du vélo
pression pneus
vérification serrages sécurité
réglage freins
Mise à jour pas possible, pas assez de charge batterie -> client prévenu";;2021-05-12 00:00:00;1;2021-06-09 08:52:40;2021-05-12 00:00:00;0;1;0;2021-06-09 08:52:53;2021-06-09 08:52:53
475;0;284;2021-07-27;8 Rue de la Brasserie, 4000 Liège;DONE;"Changement pédales
nettoyage
pression pneus
serrages sécurité
mise à jour
réglage freins
réglage dérailleur
pose porte bidon";;2021-07-27 00:00:00;1;2021-07-27 17:51:55;2021-07-27 00:00:00;0;0;0;2021-07-27 17:51:55;2021-07-27 17:51:55
476;0;284;2022-02-21;;TO_PLAN;;Proposition d'entretien envoyée 09-02-2022;2022-02-21 00:00:00;2;NULL;2022-02-21 00:00:00;0;0;0;2022-02-14 08:56:40;2022-02-14 08:56:40
477;0;284;2022-11-13;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-13 12:38:32;2021-02-13 12:38:32
478;0;284;2023-08-13;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-13 12:38:32;2021-02-13 12:38:32
479;0;404;2021-06-18;Rue Henripré 45, 4821 Andrimont;DONE;;;2021-06-18 00:00:00;1;2021-06-26 14:56:15;2021-06-18 00:00:00;0;0;0;2021-06-26 14:56:15;2021-06-26 14:56:15
480;0;404;2022-02-19;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-02-22 10:02:50;2021-02-22 10:02:50
481;0;404;2022-11-19;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-02-22 10:02:50;2021-02-22 10:02:50
482;0;404;2023-08-19;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-02-22 10:02:50;2021-02-22 10:02:50
483;0;289;2021-02-24;;DONE;1213.90 km ;NULL;NULL;1;NULL;NULL;0;1;0;2021-05-21 08:23:07;2021-05-21 08:23:07
486;0;60;2021-08-19;;DONE;Réglage garde boue avant;;2021-08-19 00:00:00;1;2021-08-25 10:28:37;2021-08-19 00:00:00;0;1;0;2021-08-25 10:28:37;2021-08-25 10:28:37
488;0;283;2021-07-06;;DONE;;;2021-07-06 00:00:00;1;2021-07-06 15:47:11;2021-07-06 00:00:00;0;1;0;2021-07-07 09:53:43;2021-07-07 09:53:43
489;0;358;2021-03-18;;DONE;"Pas présent lors du précédent entretien

Entretien 18 mars 2021

Pression pneu
Réglage vitesse
Réglage étrier de freins
Serrage éléments de sécurité
Vérification serrage direction
(ATTENTION ROUE ARRIERE DESSERRE)";NULL;NULL;1;NULL;NULL;0;0;0;2021-03-29 12:55:24;2021-03-29 12:55:24
490;0;385;2021-03-18;;DONE;"Vérifier chaine

Entretien 18 mars 2021

Usure 2 petits pignons
(Vélo repris)

K7 changée
Vélo ramené vendredi 02/04";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:01:05;2021-04-06 15:01:05
491;0;39;2021-03-24;;DONE;"Changement entretoise collier de selle par une metalique
vérification des serrages
vérification vitesses
vérification freins
vérification sécurités";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:23:14;2021-04-06 15:23:14
492;0;90;2021-03-24;;DONE;"vérification serrages sécurité
vérifications freins et vitesse
butée l dérailleur serrée car probleme ligne de chaine (sera réglé au prochain entretien)
";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:24:56;2021-04-06 15:24:56
493;0;37;2021-03-24;;DONE;"19ETS307W45049 : 7481KM

changement plaquettes AV et AR
reprise jeu roue avant
reglage nexus
serrages secu
nettoyage
pression pneus
état du vélo moyen";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:26:19;2021-04-06 15:26:19
494;0;88;2021-03-24;;DONE;"19ETS307W51185 : 907KM

reglage nexus
serrages secu
prevoir maj
nettoyage
pressions pneus
transmi OK
freins OK";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:26:42;2021-04-06 15:26:42
495;0;89;2021-03-24;;DONE;"19ETS307W5141 : 3625KM

reglage nexus
freins OK
Serrages
pressions";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:27:09;2021-04-06 15:27:09
496;0;38;2021-03-24;;DONE;"reglage nexus
serrages secu
prevoir maj
nettoyage
pressions pneus
transmi OK
freins OK";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:27:38;2021-04-06 15:27:38
497;0;87;2021-03-24;;DONE;"reglage nexus
serrages secu
prevoir maj
nettoyage
pressions pneus
transmi OK
freins OK";NULL;NULL;1;NULL;NULL;0;0;0;2021-04-06 15:27:52;2021-04-06 15:27:52
498;0;439;2021-07-23;Avenue Frans Van Kalken 18, 1070 Anderlecht;DONE;"1er entretien
13,8km
remise en place vis fixation disque avant à la loctite
mise en place loctite vis disque arrière
changement et rôdage plaquettes frein arrière
essai vélo";"Serap Erdogan +32 498 16 51 15

1er entretien
En visio conférence jusque 12h
Frein avant à regarder";2021-07-23 00:00:00;1;2021-07-23 16:15:31;2021-07-23 00:00:00;1;0;0;2021-07-23 16:15:31;2021-07-23 16:15:31
499;0;439;2022-03-12;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-15 16:07:41;2021-03-15 16:07:41
500;0;439;2022-12-12;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-15 16:07:41;2021-03-15 16:07:41
501;0;439;2023-09-12;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-15 16:07:41;2021-03-15 16:07:41
505;0;247;2021-06-16;8 Rue de la Brasserie, 4000 Liège;DONE;1er entretien;;2021-06-18 00:00:00;1;2021-06-17 15:40:43;2021-06-18 00:00:00;0;0;0;2021-06-17 15:40:43;2021-06-17 15:40:43
506;0;247;2022-03-17;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-17 16:57:05;2021-03-17 16:57:05
507;0;247;2022-12-17;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-17 16:57:05;2021-03-17 16:57:05
508;0;247;2023-09-17;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-17 16:57:05;2021-03-17 16:57:05
509;0;668;2021-07-28;8 Rue de la Brasserie, 4000 Liège;DONE;Premier entretien gratuit 15h30;"1er entretien 1200km
réglage freins
réglage vitesses
serrages sécurité";2021-07-28 00:00:00;1;2021-07-29 09:48:38;2021-07-28 00:00:00;0;1;0;2021-07-29 09:48:38;2021-07-29 09:48:38
510;0;421;2021-07-23;Avenue de l’Espérance 1, 6220 Fleurus;DONE;"1er entretien
serrages securité
mise à jour
essai vélo";Michael Di Santo +32 71 82 93 74;2021-07-23 00:00:00;1;2021-07-23 16:16:13;2021-07-23 00:00:00;0;0;0;2021-07-23 16:16:13;2021-07-23 16:16:13
511;0;421;2022-01-19;Avenue de l’Espérance, 1, 6220 Fleurus;DONE;;2 paires de plaquettes XT 4 pistons déposées à l'IRE;2022-01-19 00:00:00;2;2022-01-20 17:29:49;2022-01-19 00:00:00;0;0;0;2022-01-20 17:29:49;2022-01-20 17:29:49
512;0;421;2023-01-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-23 08:52:36;2021-03-23 08:52:36
513;0;421;2023-10-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-23 08:52:36;2021-03-23 08:52:36
514;0;440;2021-10-26;30 rue du spinois 6224 Baulet;DONE;"réglage freins
Pression pneus
vérification éléments sécurité
Nettoyage
réglage vitesses";;2021-10-26 00:00:00;1;2021-10-26 16:16:20;2021-10-26 00:00:00;0;0;0;2021-10-26 16:16:20;2021-10-26 16:16:20
515;0;440;2022-04-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-23 08:52:58;2021-03-23 08:52:58
516;0;440;2023-01-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-23 08:52:58;2021-03-23 08:52:58
517;0;440;2023-10-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-23 08:52:58;2021-03-23 08:52:58
518;0;97;2019-03-19;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;1;NULL;NULL;0;0;0;2021-03-24 12:55:25;2021-03-24 12:55:25
519;0;113;2019-10-18;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;1;NULL;NULL;0;0;0;2021-03-24 19:47:53;2021-03-24 19:47:53
520;0;291;2020-09-18;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;1;NULL;NULL;0;0;0;2021-03-26 13:57:51;2021-03-26 13:57:51
521;0;268;2021-07-27;8 Rue de la Brasserie, 4000 Liège;DONE;"1er entretien
changement selle";;2021-07-27 00:00:00;1;2021-07-27 17:55:16;2021-07-27 00:00:00;0;0;0;2021-07-27 17:55:16;2021-07-27 17:55:16
522;0;268;2022-03-24;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-26 14:13:19;2021-03-26 14:13:19
523;0;268;2022-12-24;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-26 14:13:19;2021-03-26 14:13:19
524;0;268;2023-09-24;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-26 14:13:19;2021-03-26 14:13:19
525;0;403;2021-06-18;Grand Bosi 3, 4831 Bilstain;DONE;"+ Entretien vélo personnel VTT 26""
Commander 2 pneus Schwalbe Hurricane 26 x 2.1  +pédale alu noir";;2021-06-18 00:00:00;1;2021-06-26 14:54:59;2021-06-18 00:00:00;0;0;0;2021-06-26 14:54:59;2021-06-26 14:54:59
526;0;403;2022-03-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-26 14:17:31;2021-03-26 14:17:31
527;0;403;2022-12-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-26 14:17:31;2021-03-26 14:17:31
528;0;403;2023-09-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-26 14:17:31;2021-03-26 14:17:31
529;0;154;2021-07-19;;DONE;"1er entretien
réglage garde boue avant
serrage securités
pression pneus
essai vélo";;2021-07-19 00:00:00;1;2021-07-20 09:28:31;2021-07-19 00:00:00;0;0;0;2021-07-20 09:28:31;2021-07-20 09:28:31
530;0;154;2022-03-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-26 14:58:00;2021-03-26 14:58:00
531;0;154;2022-12-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-26 14:58:00;2021-03-26 14:58:00
532;0;154;2023-09-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-26 14:58:00;2021-03-26 14:58:00
533;0;271;2021-07-19;;DONE;"1er entretien
réglage frein avant
serrage securités
pression pneus
essai vélo";;2021-07-19 00:00:00;1;2021-07-20 09:28:49;2021-07-19 00:00:00;0;0;0;2021-07-20 09:28:49;2021-07-20 09:28:49
534;0;271;2022-03-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-03-26 14:58:52;2021-03-26 14:58:52
535;0;271;2022-12-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-03-26 14:58:52;2021-03-26 14:58:52
536;0;271;2023-09-25;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-03-26 14:58:52;2021-03-26 14:58:52
537;0;310;2021-05-11;;DONE;"Premier entretien offert
Soucis de passage de vitesses à la montée les plus grands pignons

Fait par Julien : 
Problème de dérailleur résolu, visse de tension du dérailleur trop serrée. 
Sinon RAS
Vélo 310 km";;2021-05-14 00:00:00;1;2021-05-15 11:27:10;2021-05-14 00:00:00;0;1;0;2021-05-21 08:23:07;2021-05-21 08:23:07
539;0;406;2021-07-23;Avenue de l’Espérance 1, 6220 Fleurus ;DONE;"1er entretien
réglage vitesses
réglage jeu direction
essai vélo
serrages sécurité";Cedric Pirmez +32 71 82 99 57;2021-07-23 00:00:00;1;2021-07-23 16:16:45;2021-07-23 00:00:00;0;0;0;2021-07-23 16:16:45;2021-07-23 16:16:45
540;0;406;2022-04-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-04-05 10:39:15;2021-04-05 10:39:15
541;0;406;2023-01-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-05 10:39:15;2021-04-05 10:39:15
542;0;406;2023-10-01;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-05 10:39:15;2021-04-05 10:39:15
543;0;407;2021-07-23;rue Émile idiers 41, 1160 Auderghem;DONE;"1er entretien
réglage jeu direction
serrages sécurité
nettoyage
essai vélo";Nathan Lauwens +32 479 93 29 39;2021-07-23 00:00:00;1;2021-07-23 16:17:16;2021-07-23 00:00:00;0;0;0;2021-07-23 16:17:16;2021-07-23 16:17:16
544;0;407;2022-04-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-04-05 11:20:19;2021-04-05 11:20:19
545;0;407;2023-01-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-05 11:20:19;2021-04-05 11:20:19
546;0;407;2023-10-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-05 11:20:19;2021-04-05 11:20:19
547;0;227;2021-07-13;;DONE;"1er entretien
serrages éléments sécurité
pression pneus
réglage freins
mise à jour système bosch";;2021-07-13 00:00:00;1;2021-07-19 09:06:55;2021-07-13 00:00:00;0;0;0;2021-07-19 09:06:55;2021-07-19 09:06:55
548;0;227;2022-04-08;;AUTOMATICALY_PLANNED;;RELEVER NUMERO DE CADRE ET NUMERO DE CLE;2022-04-08 00:00:00;2;NULL;2022-04-08 00:00:00;0;0;0;2021-09-09 09:10:41;2021-09-09 09:10:41
549;0;227;2023-01-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-12 12:33:19;2021-04-12 12:33:19
550;0;227;2023-10-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-12 12:33:19;2021-04-12 12:33:19
551;0;228;2021-07-13;;DONE;"1er entretien
pression pneus
serrages sécurité
essai vélo
mise à jour système bosch";;2021-07-13 00:00:00;1;2021-07-19 09:07:39;2021-07-13 00:00:00;0;0;0;2021-07-19 09:07:39;2021-07-19 09:07:39
552;0;228;2022-04-08;;AUTOMATICALY_PLANNED;;RELEVER NUMERO DE CADRE ET NUMERO DE CLE;2022-04-08 00:00:00;2;NULL;2022-04-08 00:00:00;0;0;0;2021-09-09 09:10:56;2021-09-09 09:10:56
553;0;228;2023-01-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-12 12:33:48;2021-04-12 12:33:48
554;0;228;2023-10-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-12 12:33:48;2021-04-12 12:33:48
555;0;402;2021-06-18;Avenue des saisons 7, 1050 Bruxelles;DONE;"Premier entretien 
Remarque client, le frein arrière ne freine plus comme au début. Il ne semble plus assez puissant. ";;2021-06-18 00:00:00;1;2021-06-26 15:01:00;2021-06-18 00:00:00;0;0;0;2021-06-26 15:01:00;2021-06-26 15:01:00
556;0;402;2022-04-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-04-12 12:37:14;2021-04-12 12:37:14
557;0;402;2023-01-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-12 12:37:14;2021-04-12 12:37:14
558;0;402;2023-10-02;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-12 12:37:14;2021-04-12 12:37:14
559;0;395;2021-07-13;;DONE;"1er entretien
serrages sécurité
pression pneus
réglage derailleur
essai vélo";;2021-07-13 00:00:00;1;2021-07-19 09:08:53;2021-07-13 00:00:00;0;0;0;2021-07-19 09:08:53;2021-07-19 09:08:53
560;0;395;2022-04-08;;AUTOMATICALY_PLANNED;;RELEVER NUMERO DE CADRE ET NUMERO DE CLE;2022-04-08 00:00:00;2;NULL;2022-04-08 00:00:00;0;0;0;2021-09-09 09:11:14;2021-09-09 09:11:14
561;0;395;2023-01-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-12 16:50:05;2021-04-12 16:50:05
562;0;395;2023-10-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-12 16:50:05;2021-04-12 16:50:05
563;0;394;2021-07-13;;DONE;"1er entretien
pression pneus
serrage éléments de sécurité
réglage frein avant
essai vélo";;2021-07-13 00:00:00;1;2021-07-19 09:09:47;2021-07-13 00:00:00;0;0;0;2021-07-19 09:09:47;2021-07-19 09:09:47
564;0;394;2022-04-08;;AUTOMATICALY_PLANNED;;RELEVER NUMERO DE CADRE ET NUMERO DE CLE;2022-04-08 00:00:00;2;NULL;2022-04-08 00:00:00;0;0;0;2021-09-09 09:11:26;2021-09-09 09:11:26
565;0;394;2023-01-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-12 16:50:39;2021-04-12 16:50:39
566;0;394;2023-10-08;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-12 16:50:39;2021-04-12 16:50:39
568;0;311;2021-04-23;;DONE;;Livrer sacoche et siege enfant;NULL;1;NULL;NULL;0;0;0;2021-05-04 17:14:14;2021-05-04 17:14:14
570;0;644;2021-07-28;8 Rue de la Brasserie, 4000 Liège;CANCELLED;1er entretien;Entretien reporté, client reprend contact;2021-07-28 00:00:00;1;NULL;2021-07-28 00:00:00;0;0;0;2021-08-25 10:32:11;2021-08-25 10:32:11
571;0;644;2022-02-10;;DONE;"Vélo à nettoyer A FOND (démonter ce qu'il faut pour qu'il soit nickel)
+ Nettoyage vélo Julien

==> FAIT";"Vélo à aller récupérer chez Lem Interim pour rupture de contrat à partir du 07/02
Contact : magali.chaineux@leminterim.be
Bld de Froidmont 9, 4030 Liège";2022-02-10 00:00:00;2;2022-02-10 10:14:15;2022-02-10 00:00:00;0;0;0;2022-02-10 10:14:15;2022-02-10 10:14:15
572;0;644;2023-01-17;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-17 14:57:39;2021-04-17 14:57:39
573;0;644;2023-10-17;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;4;NULL;NULL;0;0;0;2021-04-17 14:57:39;2021-04-17 14:57:39
574;0;41;2021-06-08;8 Rue de la Brasserie, 4000 Liège;DONE;Cable vitesse remplacé;;2021-06-08 00:00:00;1;2021-06-17 15:43:25;2021-06-08 00:00:00;0;0;0;2021-06-17 15:43:25;2021-06-17 15:43:25
575;0;41;2022-04-12;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;2;NULL;NULL;0;0;0;2021-04-19 10:44:34;2021-04-19 10:44:34
576;0;41;2023-01-12;;AUTOMATICALY_PLANNED;NULL;NULL;NULL;3;NULL;NULL;0;0;0;2021-04-19 10:44:34;2021-04-19 10:44:34
577;0;306;2021-05-14;;DONE;" Remplacement k7 et chaine
Vérification freins
Vérification éléments de sécurité
pression pneus
réglage vitesses
";"Vélo revenu via l\'assurance. 
Chaine a cassé : check cassette ? ";2021-05-14 00:00:00;1;2021-05-26 15:52:02;2021-05-14 00:00:00;0;0;0;2021-05-26 15:52:02;2021-05-26 15:52:02
578;0;52;2021-04-22;;DONE;;Check suivant les notes sur le vélo;NULL;1;NULL;NULL;0;1;0;2021-05-21 08:23:07;2021-05-21 08:23:07
579;0;85;2021-05-03;;DONE;"1567km
dégauchissage patte de dérailleur
réglage dérailleur
lubrification chaine
pression pneu avant
vérification serrages sécurité
vérifivation ténsions rayons
mise à jour système electrique
edition rapport diagnostique Bosch
nettoyage
essai vélo";"Demande d\'entretien supplémentaire: 
Changement de vitesse mal réglé
Check général nécessaire";NULL;1;NULL;NULL;0;0;0;2021-05-03 10:42:08;2021-05-03 10:42:08
580;0;86;2021-05-03;;DONE;"722km
remplacement chambre à air arrière
dégauchissage patte de dérailleur
réglage dérailleur
lubrification chaine
pression pneu avant
vérification serrages sécurité
vérifivation ténsions rayons
purge frein arrière
mise à jour système electrique
edition rapport diagnostique Bosch
essai vélo";"Demande d\'entretien supplémentaire: 
Changement de vitesse mal réglé
Check général nécessaire";NULL;1;NULL;NULL;0;0;0;2021-05-03 10:18:03;2021-05-03 10:18:03
